[Aco2Opt] ants_count=10, max_iterations=10, alpha=it, beta=(20-it), evaporation_rate=0.6, pheromone_amount=10, seed = seed
[[1030.5413200182488, 924.9090604909467, 974.3421423027331, 962.8781507334686, 1051.4480713779299, 1024.2978185215338], [1025.9708411628517, 911.9930122668604, 1002.927678423851, 970.4187446340974, 1105.259094769496, 1112.876258598461], [1171.0765235193194, 824.2303877980642, 1034.2813432865871, 964.4599689231366, 1130.350312936907, 996.2354008942759], [1074.4404552651154, 825.4509561662152, 981.7628536930727, 1108.072109064694, 1060.83198757271, 911.0184284135455], [1072.9440375494878, 915.3242386699812, 1091.883979959945, 1043.818934476661, 1110.6740313319171, 1072.7381041367255]]
[[1065.6270758858477, 979.7498087887909, 896.1303007764553, 1000.8781405684317, 1043.1982203463374, 1082.6813451555224], [988.0643579096372, 951.1762629739601, 976.6133900957701, 960.1696466697947, 1105.259094769496, 1028.8609991455285], [1126.7974034814122, 881.0103454797382, 915.0893537533798, 936.995484323144, 1170.122296141033, 987.102790764175], [1043.9487455479923, 929.1205268366571, 1000.9599100747977, 1001.4453338112153, 1090.5280060424539, 942.887266775587], [1037.8089004539465, 849.8413365502604, 1050.9258037449508, 946.858925284461, 1127.1717079855912, 924.6110499308837]]
[[968.2084437528856, 834.2607286978667, 1024.3910719784164, 935.7178170403942, 1112.011213754401, 907.5659569187478], [954.1112080175578, 927.9343433677928, 1009.4760490091086, 999.9083742861546, 1077.2528304809146, 1046.9710667549068], [1118.9380008254989, 861.9868628901983, 961.2486009333101, 924.8046471452275, 1142.6048911964544, 837.3529902525402], [907.7099645390608, 875.8253917805469, 922.7633125839618, 985.9702425240993, 1072.6181005360606, 917.0887336288424], [955.8416064868745, 748.9411069817472, 999.007381185005, 952.4615249659705, 1119.0244586628178, 939.6705866693038]]
[[989.5178132333624, 908.419995124268, 909.4739604391549, 954.0308408199696, 1112.5725786852845, 912.8555046565072], [946.9643069572762, 839.715010640718, 922.9146556233183, 1004.6082679625086, 1046.9761823647611, 944.1749181796043], [1041.9612919092708, 861.7980488748208, 994.3185449605485, 962.3854509544724, 1092.3822620338774, 962.3028407254186], [990.0257593823405, 895.6542975569051, 891.4399500898662, 940.5341764698182, 1052.5390853370805, 863.4726163228078], [1046.8761206107374, 857.8499089137706, 985.514318005494, 912.0326681236376, 1016.5229741473786, 900.5384344544863]]
[[1022.0832648352701, 771.5506846973261, 913.2661861907393, 955.8267725629483, 1019.764759176385, 928.1716949099662], [1049.4559429125463, 905.3340349278017, 1003.5493723126609, 990.5226736133815, 1086.9063706745255, 1000.4578729159516], [1005.451526912979, 863.6625268143313, 941.270365855342, 929.3803726129692, 1129.5716150109292, 963.2105217291712], [976.0350006330638, 819.9704511908276, 855.8164762053002, 946.1125813589515, 1100.5436869239375, 885.9184996255224], [973.8574408307493, 839.5253425754128, 933.5404632027498, 976.6554194891086, 983.0076876070099, 955.8694737171185]]
[[1015.0680777894769, 781.0570167046811, 861.4193711602554, 972.1051249753725, 1036.1562661872993, 930.3201706871436], [1014.0069329219799, 872.824736974196, 967.1691303916979, 1021.4251809418012, 1118.5155677476137, 843.577485784817], [971.0365980013194, 805.942031493048, 922.1178707195874, 953.335927667537, 1125.5176839734843, 915.5483686829333], [959.5373108203105, 822.2557671886628, 911.486108500581, 973.3796797115532, 1058.7008652649736, 878.2012222549611], [887.8561728543717, 822.6440384069106, 961.3668143914942, 897.5636461974467, 1085.8465331984028, 899.5366904393945]]
[[1014.451484107879, 835.3172203941649, 867.1932827889549, 907.3707874044134, 1043.8555463759835, 924.3807622730205], [982.6836096713447, 841.5672059713263, 1006.6588757009212, 957.4052091276947, 1096.9406447266554, 940.4721764866625], [1083.1164054990168, 808.259267109928, 944.3853127739802, 955.0170969313699, 1105.03426096673, 917.9033084431754], [961.9466938803776, 899.2950802497431, 902.0619796209078, 949.065236741143, 1043.54584483573, 868.0997762863444], [958.8969877878096, 834.0521864518818, 1025.8287954048096, 1010.9103608675484, 978.9571696182256, 859.6335561945989]]
[[1024.7382377558115, 827.6938310377678, 931.5087617781084, 893.3901918506966, 1108.2271659972212, 885.2667103287858], [1052.3734701251872, 844.5354118031395, 936.6294949349913, 927.2856338825259, 1074.3226115689113, 875.369356939267], [952.8701804939037, 817.3238481639154, 897.1204271870411, 912.5509321874188, 1073.095522938156, 866.654942353837], [948.5170234119228, 789.120349553446, 945.2552914256777, 910.418049810864, 1059.3096843446465, 955.935705343025], [949.9782163050395, 802.0913775448435, 957.0448166838419, 894.6099757178881, 1049.1695998470964, 842.6346172964923]]
[[1032.2794471325176, 857.8244195478603, 892.3263418083346, 911.1865479701842, 959.8933972344481, 913.163097231544], [928.9558319900787, 803.6330178353738, 905.4982899013961, 897.7332548461474, 1032.3994518678865, 860.9694457447544], [997.2158322054179, 809.2791872419784, 910.948377684673, 956.2661968499133, 1047.7204076339704, 857.8562366148681], [983.790723640205, 880.4922984024691, 932.0977475116854, 863.2240850601041, 913.9406003647118, 885.248273962875], [955.5789849249476, 810.0581983135526, 923.6047083408853, 884.8099195034978, 1000.3306871170253, 957.9986675617068]]
[[995.7830147427459, 792.7948906287972, 933.8034858928825, 925.2700777568693, 1067.5994092464082, 822.0751627505224], [1002.9474155599411, 845.6554071969605, 952.4759374797392, 891.5509934526082, 1072.3164096420603, 847.0460942080224], [951.6033894807608, 831.1535473781594, 908.6922211136766, 953.0509640813342, 1037.9252192430858, 869.5740589797203], [949.2293807312743, 825.835016708992, 885.1831686217554, 863.2240850601041, 1017.6157144026454, 913.3762085258821], [923.7101709186857, 825.3141851217382, 897.8532938426804, 896.9349854821196, 927.9496201571599, 882.7762855515799]]
